__typename,id,us_item_id,name,catalog_product_type,thumbnail_url,item_type,category_path_id,buy_now_eligible,class_type,average_rating,number_of_reviews,seller_name,url,price,is_preowned,availability_status_display_value,availability_status,image_url,is_out_of_stock,sales_unit,modular_stack_key,short_description,brand,average_weight,weight_increment,additional_offer_count,availability_in_nearbyStore
Product,5FI61XUKORG1,794866154,"Restored Apple 13.3"" MacBook Pro Touch Bar, 1.4 GHz 8th Gen Intel Core i5 Quad-Core, 8GB RAM, 256GB SSD - Space Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/cbc31ad1-b181-401f-b0ee-cebe17d802e3.7f0c0e822c2b406b21b0f09aa8f84548.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.9,7.0,RevitaTech,https://walmart.com/ip/Restored-Apple-13-3-inch-MacBook-Pro-Laptop-PC-MXK32LL-A-1-4-GHz-Intel-Core-i5-8GB-RAM-MacOS-256GB-SSD-Space-Gray-Refurbished/794866154?conditionGroupCode=2&classType=REGULAR,349.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/cbc31ad1-b181-401f-b0ee-cebe17d802e3.7f0c0e822c2b406b21b0f09aa8f84548.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>1.4 GHz Intel Core i5 4-Core (8th Gen)</li><li>8GB of 2133 MHz LPDDR3 RAM | 256GB SSD</li><li>13.3"" 2560 x 1600 IPS Retina Display</li><li>Integrated Intel Iris Plus Graphics</li><li>P3 Color</li>",,,1,1.0,False
Product,1VEZYHVBILW0,5342696145,"Restored Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID; Starlight",Laptop Computers,https://i5.walmartimages.com/asr/afdd624c-cff0-4fa7-a578-a6df2d9fcaaf.f265ebc0d87d418c2522c6c7bca8569d.jpeg,,0:3944:1089430:3951:8945805:4302526,True,VARIANT,,,6AVE Electronics,https://walmart.com/ip/Apple-MacBook-Air-13-in-M3-8C-CPU-10C-GPU-16GB-512GB-Starlight-MXCU3LL-A-Spring-2024/5342696145?conditionGroupCode=2&classType=VARIANT,1484.95,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/afdd624c-cff0-4fa7-a578-a6df2d9fcaaf.f265ebc0d87d418c2522c6c7bca8569d.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>Apple M3 8C CPU - 10C GPU</li><li>8GB Memory</li><li>15-in Screen Size - Midnight</li><li>512GB SSD Flash Drive Capacity</li>,,,1,,False
Product,5SYXQX1RGJNN,15552807956,"Pre-Owned Fair Early 2020 Apple MacBook Air with 1.1GHz Intel Core i3 processor (13 inch, 8GB RAM, 128GB SSD)",Laptop Computers,https://i5.walmartimages.com/seo/Grade-A-Early-2020-Apple-MacBook-Air-with-1-1GHz-Intel-Core-i3-processor-13-inch-8GB-RAM-128GB-SSD_c01b8416-af37-4473-9f8b-08111358b683.1c8658eb07bc281d0ead819d96a6ba18.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.0,1.0,Supreme Deals,https://walmart.com/ip/Pre-Owned-Grade-A-Early-2020-Apple-MacBook-Air-with-1-1GHz-Intel-Core-i3-processor-13-inch-8GB-RAM-128GB-SSD/15552807956?conditionGroupCode=3&classType=REGULAR,255.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Grade-A-Early-2020-Apple-MacBook-Air-with-1-1GHz-Intel-Core-i3-processor-13-inch-8GB-RAM-128GB-SSD_c01b8416-af37-4473-9f8b-08111358b683.1c8658eb07bc281d0ead819d96a6ba18.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>Stunning 13.3-inch Retina display with True Tone technology</li></li><li>Backlit Magic Keyboard and Touch ID</li></li><li>Tenth-generation Intel Core i3 processor</li></li>,,,1,,False
Product,1ELGDNV09MPQ,215214077,"Restored Apple Macbook Pro 13.3"" retina display i5 2015 [2.7] [256GB] [8GB] MF840LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/b11ddc69-acae-437d-a325-c3dc5f757476.e21f5ee896263449e8baa744632584f5.png,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,Reliance,https://walmart.com/ip/Restored-Apple-Macbook-Pro-13-3-retina-display-i5-2015-2-7-256GB-8GB-MF840LL-A-Refurbished/215214077?conditionGroupCode=2&classType=REGULAR,198.88,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/b11ddc69-acae-437d-a325-c3dc5f757476.e21f5ee896263449e8baa744632584f5.png,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>Restored Apple Macbook Pro 13.3"" retina display i5 2015 [2.7] [256GB] [8GB] MF840LL/A (Refurbished)</li><li>Restored Apple Macbook Pro 13.3"" retina display i5 2015 [2.7] [256GB] [8GB] MF840LL/A</li>",,,1,1.0,False
Product,71QZCRDEC1PD,12758764789,"Pre-Owned Apple 16.2-inch MacBook Pro M1 Pro Chip with 10-Core CPU and 16-Core GPU, 16GB RAM, 512GB SSD- (Late 2021) Space Gray Used",Laptop Computers,https://i5.walmartimages.com/seo/Pre-Owned-Apple-16-2-inch-MacBook-Pro-M1-Pro-Chip-with-10-Core-CPU-and-16-Core-GPU-16GB-RAM-512GB-SSD-Late-2021-Space-Gray-Fair_2a4d5af9-bf29-4831-8b9a-97778fd48af0.a8102f093590a750c55695d9dcbdec8b.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,Reebelo,https://walmart.com/ip/Apple-16-2-inch-MacBook-Pro-M1-Pro-Chip-with-10-Core-CPU-and-16-Core-GPU-16GB-RAM-512GB-SSD-Late-2021-Space-Gray-Used/12758764789?conditionGroupCode=3&classType=REGULAR,744.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Pre-Owned-Apple-16-2-inch-MacBook-Pro-M1-Pro-Chip-with-10-Core-CPU-and-16-Core-GPU-16GB-RAM-512GB-SSD-Late-2021-Space-Gray-Fair_2a4d5af9-bf29-4831-8b9a-97778fd48af0.a8102f093590a750c55695d9dcbdec8b.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,,,,1,1.0,False
Product,77LGRJMOC2YS,5414853747,"Pre-Owned Apple Macbook Air 13.3"" Intel Core i5 5250U Ram 4GB Storage 128GB SSD –",Laptop Computers,https://i5.walmartimages.com/seo/Pre-Owned-Apple-Macbook-Air-13-3-Intel-Core-i5-5250U-Ram-4GB-Storage-128GB-SSD-Refurbished_cbabf59c-7672-4949-90a3-bb8b2c38620a.7873152ff7deaea28c77d7ae220cb547.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,The Main Main Guy,https://walmart.com/ip/Pre-Owned-Apple-Macbook-Air-13-3-Intel-Core-i5-5250U-Ram-4GB-Storage-128GB-SSD-Refurbished/5414853747?conditionGroupCode=3&classType=REGULAR,159.99,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Pre-Owned-Apple-Macbook-Air-13-3-Intel-Core-i5-5250U-Ram-4GB-Storage-128GB-SSD-Refurbished_cbabf59c-7672-4949-90a3-bb8b2c38620a.7873152ff7deaea28c77d7ae220cb547.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>DISPLAY: 13.3"" color widescreen TFT LED-backlit active-matrix ""glossy"" display with a 1440 by 900 native resolution</li><li>RAM: 4GB LPDDR3 SDRAM 1600 MHz // STORAGE: 128GB SSD</li>",,,1,,False
Product,77YFQB1V6HXD,573226464,"Restored Apple MacBook Air 2015 Laptop (MJVM2LL/A) 11.6"" Display - Intel Core i5, 4GB Memory 128GB Flash Storage - Silver (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/36f48820-d8ff-483c-9411-a87f6c8ced75.e6e4d5d3e4a11c0844b4f271a662189d.jpeg,,0:3944:1089430:3951:8945805:4302526,True,VARIANT,4.1,19.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Air-2015-Laptop-MJVM2LL-A-11-6-Display-Intel-Core-i5-4GB-Memory-128GB-Flash-Storage-Silver-Refurbished/573226464?conditionGroupCode=2&classType=VARIANT,179.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/36f48820-d8ff-483c-9411-a87f6c8ced75.e6e4d5d3e4a11c0844b4f271a662189d.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>Display: 11.6"" color widescreen TFT LED-backlit active-matrix ""glossy"" display with a 1366 by 768 native resolution</li><li>Memory: 128 GB, 4 GB RAM</li><li>Camera: 720p FaceTime HD webcam</li>",,,1,,False
Product,1DXDJ9XUJZB9,507443688,"Restored Apple Macbook Pro Touch Bar MV962LL/A 2019 I5-8279U 8GB RAM 13.3"" 256GB SSD (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-Macbook-Pro-Touch-Bar-MV962LL-A-2019-I5-8279U-8GB-RAM-13-3-256GB-SSD-Refurbished_47ec2199-1a17-45f2-8b53-733209f5e455.2bdbbab940d56526a0da8b9d2b7fc685.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,2.0,CTS Warehouse,https://walmart.com/ip/Restored-Apple-Macbook-Pro-Touch-Bar-MV962LL-A-2019-I5-8279U-8GB-RAM-13-3-256GB-SSD-Refurbished/507443688?conditionGroupCode=2&classType=REGULAR,310.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-Macbook-Pro-Touch-Bar-MV962LL-A-2019-I5-8279U-8GB-RAM-13-3-256GB-SSD-Refurbished_47ec2199-1a17-45f2-8b53-733209f5e455.2bdbbab940d56526a0da8b9d2b7fc685.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"We aim to show you accurate product information.Manufacturers, suppliers and others provide what you see here, and we have not verified it.See our disclaimer",,,1,2.0,False
Product,1TA6LJ433ZGE,1856098768,Restored Apple MacBook Air 13.3 Inch MJVE2LL/A Intel Core i5 1.6GHz 4GB RAM 128GB SSD (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/1d83cf51-4219-44dd-bc36-f5ad16251278.1bfbbb8b2059fd8740be5d162ac76dc2.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,5.0,1.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-13-3-Inch-MJVE2LL-A-Intel-Core-i5-1-6GHz-4GB-RAM-128GB-SSD-Refurbished/1856098768?conditionGroupCode=2&classType=REGULAR,199.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/1d83cf51-4219-44dd-bc36-f5ad16251278.1bfbbb8b2059fd8740be5d162ac76dc2.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>1.6 GHz dual-core Intel Core i5 (Turbo Boost up to 2.7 GHz) with 3 MB shared L3 cache</li><li>13.3-Inch (diagonal) LED-backlit Glossy Widescreen Display, 1440 x 900 resolution</li><li>Intel HD</li>",,,1,1.0,False
Product,77Y9I8HD1UBL,840101863,"Apple MacBook Pro 13.3"" w/ Touch Bar (16GB RAM, 1TB SSD) MWP52LL/A - Space Gray - Used",Laptop Computers,https://i5.walmartimages.com/seo/Pre-Owned-Apple-MacBook-Pro-13-3-w-Touch-Bar-16GB-RAM-1TB-SSD-MWP52LL-A-Space-Gray-Fair_de04b56c-be3a-4948-92db-317227e7a520.b74d4d9d77c1533b679a74aa0e409167.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.5,4.0,JemJem,https://walmart.com/ip/Pre-Owned-Apple-MacBook-Pro-13-3-w-Touch-Bar-16GB-RAM-1TB-SSD-MWP52LL-A-Space-Gray-Fair/840101863?conditionGroupCode=2&classType=REGULAR,529.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Pre-Owned-Apple-MacBook-Pro-13-3-w-Touch-Bar-16GB-RAM-1TB-SSD-MWP52LL-A-Space-Gray-Fair_de04b56c-be3a-4948-92db-317227e7a520.b74d4d9d77c1533b679a74aa0e409167.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"Fair Description: Refurbished-Fair condition products have been professionally restored by our certified technicians. Prior to shipment, the products undergo extensive inspection and sanitization in",,,1,,False
Product,2ARLOZ871GBX,619372645,"Restored Apple 15.4-inch MacBook Pro Notebook Computer MPTT2LL/A, 2.9 GHz Intel Core i7, 16GB RAM, macOS High Sierra, 512GB SSD Space Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/402208d3-5840-40f7-9c59-71d62bea31f8.60d5c94e1b29eaf6555094c642918118.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.3,24.0,RevitaTech,https://walmart.com/ip/Restored-Apple-15-4-inch-MacBook-Pro-Notebook-Computer-MPTT2LL-A-2-9-GHz-Intel-Core-i7-16GB-RAM-macOS-High-Sierra-512GB-SSD-Space-Gray-Refurbished/619372645?conditionGroupCode=2&classType=REGULAR&athbdg=L1800,378.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/402208d3-5840-40f7-9c59-71d62bea31f8.60d5c94e1b29eaf6555094c642918118.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,,,,1,,False
Product,51M9JG61HOSZ,938873621,"Restored Apple MacBook Air, 11"" Laptop, Intel Core i5, 4GB RAM, 128GB SSD, MacOS 10.15 Catalina, Silver, MD711LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/41fa9cca-fc1b-4854-be9c-dc4231856e5f.10c33fb6b587fd69df9edfdc2747f2be.jpeg,,0:3944:1089430:3951:8945805:4302526,True,VARIANT,3.3,32.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Air-11-Laptop-Intel-Core-i5-4GB-RAM-128GB-SSD-MacOS-10-15-Catalina-Silver-MD711LL-A-Refurbished/938873621?conditionGroupCode=2&classType=VARIANT,158.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/41fa9cca-fc1b-4854-be9c-dc4231856e5f.10c33fb6b587fd69df9edfdc2747f2be.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"The Apple MacBook Air ""Core i5"" 1.3 11-Inch features a ""Haswell"" 1.3 GHz Intel ""Core i5"" dual core processor, 4 GB of onboard 1600 MHz LPDDR3 SDRAM, 128 GB of solid state flash storage, an",,,1,,False
Product,6OSP2LDVKOXS,343859540,"Restored MacBook Pro Mid 2018 MR9Q2LL/A 13.3-inch 2.3ghz i5 256GB SSD 8GB Memory Retina, Space Gray, Touch Bar (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/e0e1fced-87c1-405f-9cf1-452e383803b0.d8694c2ae83f0624781931e4430731b5.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.1,16.0,Reliance,https://walmart.com/ip/Restored-MacBook-Pro-Mid-2018-MR9Q2LL-A-13-3-inch-2-3ghz-i5-256GB-SSD-8GB-Memory-Retina-Space-Gray-Touch-Bar-Refurbished/343859540?conditionGroupCode=2&classType=REGULAR,298.88,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/e0e1fced-87c1-405f-9cf1-452e383803b0.d8694c2ae83f0624781931e4430731b5.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"We aim to show you accurate product information.Manufacturers, suppliers and others provide what you see here, and we have not verified it.See our disclaimer<li>Excellent Grade Macbook Pro Touch Bar</li>",,,1,1.0,False
Product,2WZJEVTLNWW3,5164713123,"Restored Apple MacBook Pro 16-inch M3 Pro 12C, 18G 512gb 18gb Space Black",Laptop Computers,https://i5.walmartimages.com/asr/bbd683a8-6cba-4aeb-a606-279984e822f2.d1fe2bc99b48859a0f6fa5494950cd0f.jpeg,,0:3944:1089430:3951:8945805:6996875,True,VARIANT,,,Gadget Replay,https://walmart.com/ip/16-MacBook-Pro-Apple-M3-Pro-chip-with-12-core-CPU-and-18-core-GPU-18GB-512GB-SSD-Space-Black/5164713123?conditionGroupCode=2&classType=VARIANT,1444.95,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/bbd683a8-6cba-4aeb-a606-279984e822f2.d1fe2bc99b48859a0f6fa5494950cd0f.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>Apple M3 Pro chip with 12-Core CPU / 18-Core GPU</li><li>16 inch Display</li><li>512GB Drive with 36GB Memory</li>,,,1,,False
Product,4ATR37UCGB9K,635726454,"Restored Apple MacBook Air Laptop 11.6"", Intel Core-i5, Intel HD Graphics 6000, 128GB SSD Storage, 4GB RAM, MJVM2LL/A",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-Laptop-11-6-Intel-Core-i5-Intel-HD-Graphics-6000-128GB-SSD-Storage-4GB-RAM-MJVM2LL-A-Refurbished_8589c571-aeb9-4df5-bc46-7a5d17399f87.651c34b5cf20546efd60dd7325415bee.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.0,25.0,"ASN Depot, Inc.",https://walmart.com/ip/Restored-Apple-MacBook-Air-Laptop-11-6-Intel-Core-i5-Intel-HD-Graphics-6000-128GB-SSD-Storage-4GB-RAM-MJVM2LL-A-Refurbished/635726454?conditionGroupCode=2&classType=REGULAR,132.96,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-Laptop-11-6-Intel-Core-i5-Intel-HD-Graphics-6000-128GB-SSD-Storage-4GB-RAM-MJVM2LL-A-Refurbished_8589c571-aeb9-4df5-bc46-7a5d17399f87.651c34b5cf20546efd60dd7325415bee.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"The 11.6"" MacBook Air Notebook Computer (Early 2015) from Apple is an ultraportable notebook computer with a thin and lightweight design. Apple's engineers have leveraged the lessons they learned in",,,1,2.0,False
Product,3H7BL59ES132,1963617363,Restored Apple MacBook Air Core i5 1.6GHz 4GB RAM 128GB SSD 13 MJVE2LL/A (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/8b610302-1ff9-4502-bb89-09c5bb25777a.1e2ecfc981d8cd2c2d65154dd5005708.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.9,7.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Air-Core-i5-1-6GHz-4GB-RAM-128GB-SSD-13-MJVE2LL-A-Refurbished/1963617363?conditionGroupCode=2&classType=REGULAR&athbdg=L1800,194.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/8b610302-1ff9-4502-bb89-09c5bb25777a.1e2ecfc981d8cd2c2d65154dd5005708.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"This
 Apple MacBook Air has been professionally refurbished. It has been 
inspected, cleaned, repaired, and is in good condition. It will show 
normal signs of use including minor scratching and/or",,,1,,False
Product,3YBF77MBHQRS,200830460,"Restored Apple 14.2-inch MacBook Pro M1 Pro Chip with 8-Core CPU and 14-Core GPU, 16GB RAM, 512GB SSD- (Late 2021) Space Gray",Laptop Computers,https://i5.walmartimages.com/asr/31efad51-05aa-4dbb-b330-0b3db697c0fb.0208eaf11070114284bf791449c6e782.jpeg,,0:3944:1089430:3951:8945805:6996875,True,VARIANT,3.6,5.0,RevitaTech,https://walmart.com/ip/Apple-MacBook-Pro-14-inch-Apple-M1-Pro-chip-with-8-core-CPU-and-14-core-GPU-16GB-RAM-512GB-SSD-Silver/200830460?conditionGroupCode=2&classType=VARIANT,699.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/31efad51-05aa-4dbb-b330-0b3db697c0fb.0208eaf11070114284bf791449c6e782.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>Apple M1 Pro or M1 Max chip for a massive leap in CPU, GPU, and machine learning performance</li><li>Up to 10-core CPU delivers up to 3.7x faster performance to fly through pro workflows quicker</li>",,,1,,False
Product,35H23TY2U40H,15418257693,Restored Apple MacbookPro 13.3-inch (Retina) 2.7Ghz Dual Core i5 (Early 2015) 256GB SSD 8 GB Memory (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/e16a3c8c-5930-468f-8ccb-ee8153aa7d31.d308b9f76c708b295705ade5e8dd6789.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,3.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacbookPro-13-3-inch-Retina-2-7Ghz-Dual-Core-i5-Early-2015-256GB-SSD-8-GB-Memory-Refurbished/15418257693?conditionGroupCode=2&classType=REGULAR,194.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/e16a3c8c-5930-468f-8ccb-ee8153aa7d31.d308b9f76c708b295705ade5e8dd6789.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>13.3-inch (diagonal) LED-backlit display with IPS technology (2560x1600 resolution)</li><li>2.7GHz dual-core Intel Core i5 processor</li></li><li>256 GB Solid-State Drive (SSD)</li>,,,1,,False
Product,16G8YORK2W4J,584682257,"Restored MP1 - Apple MacBook Pro15.4"" Intel Core-i7 2.2GHz 16GB RAM 256GB SSD MJLQ2LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/8a79cc36-f75a-4fa2-a29c-f002e9290fc9.33b681eca457b01bdda94033b9264e51.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.3,21.0,RevitaTech,https://walmart.com/ip/Restored-MP1-Apple-MacBook-Pro15-4-Intel-Core-i7-2-2GHz-16GB-RAM-256GB-SSD-MJLQ2LL-A-Refurbished/584682257?conditionGroupCode=2&classType=REGULAR,299.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/8a79cc36-f75a-4fa2-a29c-f002e9290fc9.33b681eca457b01bdda94033b9264e51.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"Apple MacBook Pro Intel Core-i7 2.20 GHz 16GB RAM 256GB SSD 15.4"" Mac OS X v10.10 YosemiteMJLQ2LL/AThe15.4"" MacBook Pro Laptop Computer with Retina Display & Force Touch TrackpadfromAppleis a powerful",,,1,,False
Product,2C1G09OICYZC,201334220,"Pre-Owned Apple MacBook Pro MF839LL/A 13.3"" 8GB 256GB SSD Core i5-5257U 2.7GHz,Silver",Laptop Computers,https://i5.walmartimages.com/asr/ecbe1aaa-4f23-4489-955f-9963db88d5bf.88116329dd82872600bcb2afabb1700e.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,2.3,6.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Pro-MF839LL-A-13-3-8GB-256GB-SSD-Core-i5-5257U-2-7GHz-nbsp-Silver-Refurbished/201334220?conditionGroupCode=2&classType=REGULAR,195.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/ecbe1aaa-4f23-4489-955f-9963db88d5bf.88116329dd82872600bcb2afabb1700e.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>13.3-inch(2560 x 1600)IPS Display</li><li>Intel Core i5-5257U Processor (Dual-Core, 2.7GHz, 3MB Cache)</li><li>8GBDDR3 System Memory</li><li>256GBSolid State Drive (SSD)</li><li>IntegratedIntel</li>",,,1,1.0,False
Product,5TXU5JKG3QWZ,17978410301,Pre-Owned Apple Macbook Air 2022 Starlight M2 8GB 13.6 256GB SSD,Laptop Computers,https://i5.walmartimages.com/asr/28edfdfd-61cb-404b-8071-c2c060de6ff0.29a4da5fa92e36753285f71a8a51e31e.webp,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,BuyMac,https://walmart.com/ip/Apple-Macbook-Air-2022-Starlight-M2-8GB-13-6-256GB-SSD/17978410301?conditionGroupCode=3&classType=REGULAR,539.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/asr/28edfdfd-61cb-404b-8071-c2c060de6ff0.29a4da5fa92e36753285f71a8a51e31e.webp,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>Apple M2 chip; 8-core CPU with 4 performance cores and 4 efficiency cores; 8-core GPU; 16-core Neural Engine</li><li>Liquid Retina display; 13.3-inch (diagonal) LED-backlit display with IPS</li>,,,1,1.0,False
Product,6BG1TSV5UDXF,3205518286,"Restored 2016 Apple MacBook Pro 15"" Intel Core i7 2.9GHz 16GB RAM 256GB Space Gray - MLH32LL/A (CTO) (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/7f404fda-b060-452c-96cf-9163af548206.b6f8fca1272a41261f4dcfafcee8971f.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.5,2.0,Reliance,https://walmart.com/ip/Restored-2016-Apple-MacBook-Pro-15-Intel-Core-i7-2-9GHz-16GB-RAM-256GB-Space-Gray-MLH32LL-A-CTO-Refurbished/3205518286?conditionGroupCode=2&classType=REGULAR,399.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/7f404fda-b060-452c-96cf-9163af548206.b6f8fca1272a41261f4dcfafcee8971f.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,A-Grade/CR: MacBooks are rated 9/10 Cosmetic Condition and are 100% Fully Functional. MacBooks will be shipped in generic packaging and will contain generic accessories. 90 Days Seller Warranty,,,1,1.0,False
Product,0T337IHX34EP,5072254237,"Restored 2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, 8GPU - Midnight (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/c7af6ab5-f727-4033-9793-eb0023d5b9dd.8debf48457011466f90c7bd56ddfc69c.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,LTechMart,https://walmart.com/ip/Restored-2022-Apple-MacBook-Air-Laptop-with-M2-chip-13-6-inch-Liquid-Retina-Display-8GB-RAM-256GB-SSD-Storage-8GPU-Midnight-Refurbished/5072254237?conditionGroupCode=2&classType=REGULAR,588.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/c7af6ab5-f727-4033-9793-eb0023d5b9dd.8debf48457011466f90c7bd56ddfc69c.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,<li>Apple M2 chip; 8-core CPU with 4 performance cores and 4 efficiency cores; 8-core GPU; 16-core Neural Engine</li><li>8GB unified memory</li><li>Liquid Retina display; 13.3-inch (diagonal)</li>,,,1,1.0,False
Product,6V7870S5X6JR,634520920,Restored Apple MacBook Pro Mid-2020 MWP42LL/A 13.3inch Space Gray I5-4310 2.0GHz 16GB 512GB SSD ( ) (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/857cff2f-1e8e-4688-81ea-38ec600f97fd.f34f5efe07376cd4c13b3fa9e09819ef.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.8,16.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Pro-Mid-2020-MWP42LL-A-13-3inch-Space-Gray-I5-4310-2-0GHz-16GB-512GB-SSD-Refurbished/634520920?conditionGroupCode=2&classType=REGULAR,449.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/857cff2f-1e8e-4688-81ea-38ec600f97fd.f34f5efe07376cd4c13b3fa9e09819ef.jpeg,False,EACH,0daa67e6-2b6a-403c-b6ae-e13fb320a508,"<li>13.3-inch IPS display</li><li>Intel Core i5 Processor (Quad-Core, 2.0GHz, 6MB Cache)</li><li>16GB DDR4 System Memory</li><li>512GB Solid State Drive (SSD)</li><li>Integrated Intel Iris Plus</li>",,,1,,False
